score,comment
5,세탁기는 넘 조용하네요 건조기는 소리가 좀 나네요 건조기는 첨이라 새로운 세계에 입문한 느낌입니다 햇볕에 짱짱하게 말린것과 비교할수는 없지만 만족입니다 기사님들이 좁은 공간에서 설치하신다고 고생많으셨고 수건으로 시연까지 해주셨어요 참 원래 선반이 있던 자리인데 선반과 레일까지 제거해주셔서 고맙습니다 가격도 행사할때 구매해서 대만족입니다 배송하신 기사님들 고맙습니다 좋은 일만 있으세요
5,"삼성드럼세탁기 사용했는데 소음이 너무 크고 누수도 잦아 스트레스였습니다. 그래서 이번 기회에 엘지 트윈워시로 바꿨는데 소음 전혀 없고 디자인 예쁘고 사이즈도 딱 좋네요. 안방, 아이들방 침대커버 전부 다 빨려면 말릴 공간이 없어서 일주일 걸렸는데 건조기 사용하니까 하루만에 뚝딱 해치웠네요. 짱입니다"
5,기존 대우세탁기가 오래되니 냄새가 심해져서 삼성과 LG중 고민하다가 디자인이 깔끔한 LG워시타워를 구입했습니다. 기존 세탁기보다 용량은 10키로가까이 커졌는데 높이가 약간높아졌을뿐 차지하는 공간도 비슷하고 좋네요.설치기사분도 수평계로 측정도 하면서 깔끔하게 마무리해주시고 가셨네요. 만족합니다
5,기존에 있던 세탁기(21kg)를 처분하고 워시타워 구매했는데 만족합니다. 사진에 보는 것처럼 이전보다 콤팩트하게 제품이 나와서 선반을 접을 필요도 없네요 제품 전체부터 라인 구성이 편의성을 많이 배려한 것 같습니다 설치기사님 두 분이서 빠르게 세팅하시고 친절하게 안내해주셨네요 여러모로 만족스럽습니다!!
4,"용량이 큼에도 불구하고 타상품에 비해 외부크기(깊이와 높이가 )가 작아 좁은 공간엔 좋아요.디자인도 심플해서 좋구요.단,설치시 조금 더 조심히 다뤄주셨으면하는(턱 있는 부분에서 '무겁게 턱! '하고 둔탁하게 떨어지는소리에 상품 어떻게 (망가지는)되는줄 알고 놀랐다는~ 소비자 입장에"
5,엘지세탁건조기 제품 알아보던 중 여기가 이 모델로는 오프라인 포함해서 가장 저렴한것 같아 주문했습니다.공간이 협소해 설치가 어려운대도 시종일관 웃으며 일하시는 설치기사님들 고생하셨습니다.지금 첫 빨래중인데 벌써 맘에 드네요.앞으로 이불세탁도 더 자주 하게 될것 같습니다.좋은 물건 많이 파세요.
5,원하는 날짜에 배송해 주셨어요!협소한 공간에 딱 맞게 잘 넣어 주시고 무거울 텐데 두 분이 오셔서 수고해 주셨습니다!!다른 제품 더 저렴한 것도 많이 있지만 건조기 예열 기능과 스팀 기능이 있는 워시타워로 하길 잘한 것 같아요.높이가 다른 것보다 낮아서 터치하는 것도 편하고 좋아요!!10년 이상 튼튼하게 잘 썼음 합니다!
5,"배송도 너무 빠르고 사전답사 신청도 게시판에 올렸는데 바로 응답 해주셨습니다^^ 건조기,세탁기 세트로 고민하다가 워시타워 구매했는데 사용해보니 워시 타워 잘 산것 같아요~~고민하시는 분들 어서 구입하세요~~좋습니다~설치해주신 기사님들 너무 감사하고 칭찬 하고 싶어요~설치하기 힘든 곳인데도 불구하고 싫은 내색 없이 깔끔하게 설치해주셨었어요~~정말 감사해요~~워시타워도 작동 잘 되고 잘 쓰고 있습니다~"
5,오래전부터 기존 세탁기에 사소한 문제로 불편을 겪어 몇개월 동안 새로 구입 하려고 검색을 하는데 가격대가 만만치 않아 고심을 하고 있었는데 마침 이제품을 발견하게되고 가격또한 여러 조건으로 인하여 도움이 있었는데 역시 가전은 lg라는게 실감이 됩니다. 건조기 까지 있어 즉시 입을수도 있어 너무 만족합니다.
5,이번에 이사하면서 워시타워로 바꾸게 되었는데 제일 큰 이유는 공간을 많이 차지하지 않고 가운데에서 세탁 건조를 컨트롤 할 수 있다는 점이다. 기존에 쓰던 건조기를 세탁기 위에 설치해서 쓸까도 했는데 키작은 나에게는 불편할 것 같아서 워시타워를 선택했다. 디자인도 예쁘고 용량도 커져서 너무 좋다.
5,어제받자마자 빨래하는데 세닥기바닥에서 문이셉니다 설치기사님이 오늘 오셔서 다시 점검하셨는데 설치엔 문제없다고하시네요다시 빨래해도 물이세면 서비스센터기사님을 연결해준다는데.. 지금 다시 빨래를 해보니 역시나 물이셉니다..동영상촬영도 해놨습니다새제품에서 이런일이 발생하니 너무 기분이안좋습니다 반품 또는 교환 하고싶은데 연락주시길 바랍니다
5,이사를 앞두고 폭풍검색했어요. 오브제 or 트롬 이냐를 한참 고민하다가 어차피 다용도실에 둘꺼라 문닫으면 안보이는데 더 비싼 오브제보다는 건조기용량이 더 큰 트롬을 선택했어요. 가격도 며칠을 두고 계속 찾았는데 쓱닷컴에서 진짜 가격좋게 득템. LG공식매장이라 믿음가구요. 쓱닷컴이라 믿을수 있고요. 지금 넘넘 잘쓰고 있어요. 역시 가전은 LG ^^
5,"시간이 조금 지연되었긴 하지만 제 날짜에 와서 깔끔하게 설치해주고 가셨어요 진짜 좋네요 18년 쓴 드러운 통돌이에서 드뎌 탈출해서 좋습니다 저녁에 에어컨, 세탁기, 건조기 예열, 밥솥, 인덕션 풀 가동했다가차단기 떨어져서 깜놀~~~담날 아침에 세탁하는 경험을 ㅎㅎㅎ"
5,디자인 이쁘고 성능 좋고 편하고 넘 좋아요. 전에 통돌이세탁과 건조기 한번씩돌리면 2시간씩 총 4시간 걸렸는데 이건 건조준비 미리 설정하니 시간이 반으로 줄었어요. 사기전에 조금 망설였는데 후회없는 최애 가전입니다. 기사님 제가 원하는 날짜 맞춰 깔끔하게 설치해주셔서 만족도가 더 올라갔습니다
5,"트윈으로 건조기를 사려고 쓰던 세탁기도 버리고, 살까 말까 반복하다가 구매합니다.
아직 사용가능한 옷과 제품이 많지 않지만, 침대 시트랑 수건만 빨아서 건조해도 정말 좋아요.
역시 엘지라 제품 배송 및 설치는 당연 좋고, 구매 전에 스타일러 세트 상품 없나 찾다가 그냥 먼저 트윈 워시만 샀네요."
5,"말로만 듣던 워시타워 직접 설치하니 너무너무 좋아요첨엔 어떻게 설치하나 했었는데....가스 계량기 이전부터, 수도 수전 납작수전으로 교체하면서 산전수전을 겪었지만마침 설치하고 나니 이 또한 또 다른 세상이네요너무너무 좋아요..세탁도 24킬로, 건조도 17킬로 현재 시판중인 모델중 가장 큰걸로 구입해서 더욱 좋아요사장님, 사업 늘~ 번창하시길 바래봅니다."
5,"우선 배송도 빨랐고 사전에 자리도 측절하시도
더운 날씨 속에 잘 설치 감사드립니다.

역시 백색가전은 엘지 입니다.

어머니 추석선물 드렸는데 아주 좋아하세요.
예전처럼 세탁 건조 동시에 되면 좋겠지만
이제 그런 제품 구하기가 힘들어서
트윈으로 구매 하였습니다."
5,"세탁기+건조기 중에 높이가 낮은 워시타워 선택 하고오브제컬렉션 워시타워, 트롬 워시타워 비교 했는데 디자인 차이인듯 해서 가격 더 싼 트롬 워시타워 선택 했습니다. 트롬 워시타워 중 W17WTA, W16WTA랑 가격 차이 별로 안 나서 최종적으로 크기가 가장 큰 W17WTA로 구매 했습니다.도어문이 자석이라 세탁기, 건조기 환기 할때 활짝 안 열어도 되서 좋네요.세탁기, 건조기 사이 중앙에 조작 버튼이 다 있어서 직관적이며 LG ThinQ 어플 쓰면 언제 세탁기, 건조기가 다 되었는지 알려주거나 원격으로 조작할 수 있어서 편합니다."
5,"먼지와 구김때문에통돌이에서 드럼으로 갈아탔습니다
너무좋습니다.건조기는 이불세탁.건조시 너무 만족하구요.스팀기능있는거로 고민많이했는데.저희는스타일러가없어서 비슷한기능인 스팀기능을 사용해보고 싶었어요.스팀기능은 특히배게 세탁후 쓰는데 사용잘하고있습니다.이불먼지털기는진짜 신세계네요.
핸드폰연결해서 쓰는 스마트기능은 아직 사용못했는데 빨리익혀서 편리하게 쓰고싶습니다."
5,사진 보시다시피 세탁실이 좁아서 설치가 안될줄 알았는데 다행이 딱 맞아요 기사님이 설치후 빠져 나오질못해 너무 고생하셨네요 우선 다른 건조기와 비교했을때 저같은 쪼꼬이에겐 낮아서 좋네요 의자나 가제트팔 없어도 충분히 꺼내져요 글고 색이 넘 깔끔하고 이뻐요~
5,제가 몇번이나 배송날짜를 변경했는데 원하는 날짜에 맞춰 배송하혀고 노력해주셨어요!세탁기 설치 후 가동이 안되서 한번 교환도 받았습니다. 기사님이 이런 경우는 처음 보신다고 ㅠㅠㅠ 설치하자마자 바로 다시 가져가시고 주말지나 받았어요! 다시 받은 워시타워는 짱짱합니다!! 몇번의 시험가동 후 열일 중이예요!이제는 건조기 없이 못삽니다집안의 먼지 없어지고 빨래 널고 걷는 수고로움이 덜어서 정말 좋아요!!이제 식기세척기와 스타일러 보러갑니다~!!!
5,"단높임을 해야해서 두번 실측 나오셨는데 친절하게 잘 봐주셨음.
단높임후 높이가 더 높아져서 타제품이었으면 건조기가 너무 높아져 불편했을듯합니다.
디자인도 깔끔하고 크기도 시원시원.
씽큐로 연동되서 세탁끝나면 알림오는것도 좋아요.
제품은 매우만족인데, 적립금 빨리 들어오면 좋겠네요"
5,11년된 드럼세탁기를 장마를 대비해 큰맘먹고 워시타워로 주문했습니다. 오프라인매장 충분히 둘러보고 이곳 온라인매장이 제일 저렴하고 공식판매점이라 믿음이 가서 선택했습니다.지정한 날짜에 전화와서 설치시간 정해 잘 설치 마쳤고요.친절하게 LG기사님께서 사용방법도 설명 잘해 주셨습니다.기존에 쓰던 LG트롬과 비교해도 소음도 적은것같고 먼지거름망필터가 있어 참 좋은것 같습니다. 후회없는 선택이네요.
5,"기사님 정말 친절하시고 설치도 완벽하게 해주시고 가셨습니다. 고맙습니다.
제품은 실물이 생각보다 작습니다. 세탁기는 겨울이불을 넣으니 꽉차네요. 24kg로라 넉넉할 줄 알았는데. 그래도 정말 좋습니다. 세탁도 잘되고 건조도 잘 됩니다. 성능은 기본이고 소음도 적고 디자인이 예뻐서 만족감이 큽니다. 아쉬운점은 제품 작동 시 내부에 불빛이 꺼지네요ㅜㅜ 돌아가는 모습을 보고싶은데.. 고민하지말고 구입하세요."
5,70센치 폭이라 베란다를 잘 통과해서 잘 설치했네요 일체형이고 도어도 유리라 고급스럽네요 전면터치 메뉴라 사용법이 간단하고 쉽구요 각각 따로 사려고 했는데 결국 건조기 세탁기를 가져와서 조립하는 거라 나중에 수리할일 생기더라도 분리해서 수리하면 되겠어요
5,흰색이 메탈색보다 싸서 흰색으로 사긴 했는데실물로 보니까 깔끔하고 예쁘더라고요.설치도 미리 안내오고 시간 정해서 설치해주시더라고요쓰던 세탁기도 수거해가시고.작년에 결혼할때 산 워시타워 잘쓰고 있어서엄마집에도 워시타워 사드립니다스팀건조있는 모델을 찾았는데 인터넷 최저가로 잘산거 같아요
5,"설치 잘 받았어요
감사합니다
가전제품 온라인 구매하면서 이렇게 친철하게 고객의소리를 듣는곳은 처음이었어요..
보통 후기가 좋은곳이 cs처리가 매우매우 잘되어 있더라구요..제품의 만족도와 상담이 잘 이루어져 만족도가 다 큰거 같습니다^^
엘지제품 워낙 좋은건 아실테고..
넘 예쁩니다~~
네이버포인트도 많이 주시니 좋은가격에 좋은제품 구매할 수 있을거에요
설치시까지 판매자님이 상담을 잘해주십니다
상담시간이 끝나도 짜증한반 화한번 안내고 고객이 원하는 상담을 최선을 다해 해주시는거 보고 믿음과 신뢰가 같고
다음에도 여기에서 구매할 생각입니다
넘 맘에 들어 후기도 거짓없이 길게 썼습니다"
5,벼르다가 빅스마일데이에 드디어 질렀어요..엘베없는 빌라 4층이라 설치하는데 엄청 고생하셨어요..설치하고 보니 엄청 공간도 넓고 깔끔해진거같아 좋아요..용량도 크고 아주 마음에 듭니다..사용가능하다고 할때까지 기다렸다가 수건 돌렸는데 먼지가 그렇게 많이 나오진 않네요..ㅎ잘 사용할게요..
5,10년전세탁기와 9키로 건조기사용하다용량이너무 작아서 그랬는지 옷이 넘 구겨지기도하고이사하면서 제일큰 용량으로 바꿨습니다크기가 별로 차이가없는데? 생각했는데 눈으로보는거랑다르긴하네요세탁물넣어보니 꽉찾던 세탁기가 널널하네요 ㅎ잘쓰고있습니다설치도 물론 원하는 날짜에 잘 설치 받았구요가전은 역시?!역시입니다 ㅎ d
5,배송지정으로 받았는데 원하는 날짜 시간대에받아서 좋았어요^^ 폐가전 수거도 해주시고 설치도 깔끔하게 잘해주시고 가셨어요~^^ 통돌이만 썼던터라 트롬 세탁기도 첨이고건조기도 첨인데 너무나 기대가 됩니다~!!에너지효율등급도 1등급인 점도 매우 맘에드네요오브제라인과 고민도 했었는데이게 용량이 1kg가 좀 더 커 이 제품으로 선택했네요^^가격도 여기가 알아본 가격중에 젤 저렴해서 좋았습니다 ㅎㅎㅎ
